תאריך,מספר לקוחות,Carciofi Alla Giodia,חציל פרמז'ן,טירמיסו,טליאטה די מנזו,כבדי עוף ובצל מטוגן,לברק שלם,לזניה בולונז,לינגוויני ארביאטה,לינגוויני ירקות,מאצי 4 גבינות,מאצי רוזה אפונה ובייקון,מבחר פטריות,נמסיס,סלט חסה גדול,סלט קולורבי,סלט קיסר,עוגת גבינה,פוקצ'ת הבית,פטוצ'יני תרד גורגונזולה,פנה קרבונרה,פסטה בולונז,פפרדלה פטריות ושמנת,פרגיות,קרפצ'יו בקר אורוגולה ופרמז'ן,שרימפס אליו פפרונצ'ינו,טורטלוני,פילה דג,פסטה פירות ים,ריזוטו,יום בשבוע,חודש
2022-12-15,369.0,12.0,26.0,43.0,15.0,5.0,5.0,28.0,11.0,9.0,11.0,14.0,27.0,18.0,11,17.0,25.0,14.0,93,45.0,39.0,10.0,25.0,9.0,25.0,18.0,28.0,15.0,4.0,6.0,5,12
2022-12-14,295.0,11.0,19.0,33.0,8.0,8.0,2.0,13.0,5.0,6.0,19.0,6.0,21.0,7.0,15,16.0,21.0,6.0,76,47.0,12.0,15.0,22.0,6.0,21.0,11.0,26.0,17.0,5.0,0.0,4,12
2022-12-13,266.0,14.0,15.0,33.0,14.0,6.0,2.0,14.0,7.0,9.0,1.0,7.0,22.0,9.0,11,32.0,8.0,2.0,74,29.0,19.0,14.0,13.0,5.0,12.0,11.0,27.0,13.0,8.0,0.0,3,12
2022-12-12,294.0,7.0,20.0,33.0,10.0,4.0,4.0,20.0,9.0,5.0,11.0,4.0,32.0,12.0,10,21.0,23.0,10.0,86,46.0,21.0,16.0,19.0,5.0,21.0,11.0,26.0,13.0,1.0,0.0,2,12
2022-12-11,311.0,8.0,22.0,14.0,6.0,3.0,4.0,18.0,5.0,5.0,16.0,10.0,16.0,9.0,5,13.0,16.0,5.0,64,36.0,15.0,12.0,23.0,6.0,23.0,6.0,18.0,7.0,5.0,6.0,1,12
2022-12-10,337.0,11.0,34.0,29.0,9.0,12.0,5.0,42.0,10.0,18.0,5.0,14.0,17.0,17.0,20,20.0,22.0,8.0,121,75.0,35.0,33.0,32.0,8.0,28.0,15.0,40.0,21.0,9.0,7.0,7,12
2022-12-09,319.0,10.0,21.0,43.0,17.0,10.0,4.0,37.0,9.0,18.0,4.0,15.0,25.0,16.0,19,21.0,17.0,15.0,91,45.0,31.0,31.0,19.0,7.0,27.0,18.0,38.0,32.0,13.0,0.0,6,12
2022-12-08,447.0,19.0,28.0,43.0,20.0,8.0,6.0,28.0,10.0,16.0,15.0,4.0,19.0,11.0,13,18.0,23.0,3.0,97,49.0,21.0,11.0,22.0,3.0,36.0,18.0,32.0,20.0,8.0,10.0,5,12
2022-12-07,334.0,16.0,23.0,37.0,16.0,10.0,1.0,21.0,8.0,9.0,1.0,6.0,22.0,19.0,18,22.0,22.0,6.0,85,50.0,14.0,14.0,23.0,16.0,19.0,8.0,30.0,3.0,5.0,5.0,4,12
2022-12-06,316.0,17.0,23.0,38.0,13.0,8.0,2.0,23.0,9.0,11.0,14.0,4.0,21.0,10.0,17,18.0,28.0,14.0,93,45.0,18.0,18.0,22.0,6.0,21.0,16.0,23.0,8.0,10.0,0.0,3,12
2022-12-05,284.0,18.0,11.0,29.0,8.0,4.0,2.0,27.0,7.0,6.0,11.0,14.0,16.0,6.0,11,28.0,14.0,5.0,76,38.0,13.0,10.0,22.0,5.0,20.0,12.0,23.0,14.0,4.0,0.0,2,12
2022-12-04,244.0,6.0,10.0,15.0,6.0,4.0,1.0,12.0,6.0,9.0,11.0,7.0,4.0,8.0,8,6.0,14.0,4.0,38,33.0,20.0,6.0,16.0,6.0,14.0,6.0,18.0,5.0,2.0,0.0,1,12
2022-12-03,366.0,22.0,37.0,37.0,13.0,10.0,3.0,50.0,12.0,17.0,15.0,19.0,18.0,10.0,22,24.0,22.0,9.0,123,67.0,35.0,31.0,20.0,17.0,32.0,8.0,32.0,29.0,9.0,15.0,7,12
2022-12-02,404.0,24.0,40.0,40.0,11.0,10.0,12.0,43.0,17.0,22.0,1.0,15.0,18.0,20.0,27,25.0,21.0,9.0,117,77.0,34.0,24.0,31.0,18.0,40.0,12.0,37.0,27.0,13.0,12.0,6,12
2022-12-01,350.0,15.0,8.0,34.0,6.0,8.0,2.0,24.0,10.0,10.0,14.0,6.0,21.0,9.0,15,13.0,24.0,5.0,95,65.0,20.0,17.0,21.0,3.0,31.0,18.0,28.0,15.0,4.0,0.0,5,12
2022-11-30,299.0,13.0,21.0,25.0,11.0,5.0,3.0,18.0,16.0,8.0,13.0,9.0,16.0,10.0,17,20.0,22.0,10.0,69,39.0,18.0,12.0,20.0,4.0,16.0,10.0,26.0,14.0,1.0,0.0,4,11
2022-11-29,326.0,9.0,19.0,24.0,9.0,6.0,1.0,18.0,6.0,7.0,1.0,10.0,31.0,11.0,10,14.0,27.0,10.0,81,45.0,23.0,11.0,25.0,13.0,20.0,6.0,29.0,16.0,8.0,7.0,3,11
2022-11-28,252.0,2.0,15.0,13.0,15.0,2.0,8.0,6.0,8.0,4.0,14.0,7.0,18.0,5.0,11,8.0,8.0,2.0,67,28.0,18.0,17.0,16.0,8.0,18.0,6.0,17.0,16.0,7.0,9.0,2,11
2022-11-27,242.0,7.0,12.0,12.0,4.0,2.0,2.0,11.0,9.0,4.0,1.0,6.0,14.0,4.0,9,11.0,15.0,5.0,48,28.0,10.0,10.0,13.0,4.0,16.0,5.0,16.0,7.0,1.0,5.0,1,11
2022-11-26,364.0,20.0,35.0,45.0,17.0,13.0,4.0,45.0,23.0,10.0,1.0,9.0,22.0,11.0,28,25.0,26.0,11.0,128,79.0,41.0,31.0,38.0,15.0,42.0,15.0,40.0,30.0,13.0,0.0,7,11
2022-11-25,342.0,16.0,24.0,43.0,17.0,13.0,7.0,45.0,11.0,21.0,1.0,9.0,26.0,15.0,20,21.0,26.0,13.0,97,57.0,29.0,19.0,17.0,11.0,25.0,14.0,33.0,32.0,14.0,5.0,6,11
2022-11-24,338.0,15.0,16.0,32.0,11.0,5.0,9.0,20.0,16.0,16.0,1.0,11.0,17.0,12.0,21,24.0,19.0,4.0,81,44.0,14.0,13.0,17.0,6.0,17.0,6.0,30.0,13.0,5.0,11.0,5,11
2022-11-23,302.0,8.0,17.0,35.0,7.0,9.0,1.0,30.0,6.0,8.0,7.0,5.0,23.0,9.0,11,20.0,15.0,6.0,64,39.0,20.0,17.0,24.0,10.0,29.0,12.0,24.0,9.0,8.0,0.0,4,11
2022-11-22,357.0,13.0,18.0,29.0,12.0,10.0,5.0,26.0,13.0,9.0,1.0,10.0,21.0,12.0,13,17.0,21.0,4.0,74,41.0,27.0,14.0,14.0,7.0,26.0,9.0,21.0,27.0,8.0,9.0,3,11
2022-11-21,284.0,3.0,20.0,35.0,15.0,3.0,2.0,21.0,7.0,16.0,8.0,3.0,15.0,7.0,11,14.0,8.0,4.0,67,32.0,14.0,7.0,27.0,4.0,13.0,11.0,19.0,13.0,4.0,5.0,2,11
2022-11-19,372.0,21.0,28.0,54.0,20.0,15.0,11.0,54.0,26.0,24.0,8.0,15.0,35.0,24.0,25,22.0,33.0,6.0,137,74.0,30.0,33.0,44.0,13.0,40.0,14.0,38.0,31.0,17.0,13.0,7,11
2022-11-18,362.0,17.0,32.0,55.0,17.0,10.0,7.0,34.0,21.0,24.0,1.0,7.0,8.0,23.0,30,24.0,11.0,20.0,103,66.0,33.0,35.0,35.0,14.0,41.0,19.0,24.0,32.0,7.0,26.0,6,11
2022-11-17,373.0,13.0,17.0,36.0,19.0,9.0,2.0,16.0,10.0,12.0,1.0,10.0,17.0,10.0,16,18.0,24.0,12.0,77,43.0,27.0,9.0,20.0,6.0,21.0,18.0,31.0,6.0,6.0,5.0,5,11
2022-11-16,352.0,11.0,23.0,43.0,13.0,13.0,4.0,18.0,10.0,14.0,9.0,2.0,24.0,16.0,6,14.0,11.0,20.0,92,57.0,19.0,7.0,12.0,16.0,22.0,12.0,21.0,20.0,2.0,9.0,4,11
2022-11-15,302.0,12.0,26.0,39.0,6.0,7.0,3.0,21.0,6.0,10.0,2.0,6.0,22.0,8.0,28,9.0,29.0,7.0,77,37.0,24.0,6.0,23.0,11.0,26.0,14.0,18.0,25.0,9.0,12.0,3,11
2022-11-14,289.0,11.0,22.0,39.0,7.0,13.0,3.0,22.0,14.0,9.0,16.0,2.0,18.0,9.0,8,11.0,13.0,6.0,81,30.0,15.0,12.0,19.0,8.0,25.0,12.0,27.0,8.0,4.0,9.0,2,11
2022-11-12,391.0,11.0,37.0,58.0,13.0,13.0,9.0,50.0,18.0,20.0,1.0,12.0,22.0,28.0,23,23.0,24.0,19.0,125,81.0,31.0,22.0,39.0,11.0,45.0,11.0,40.0,25.0,5.0,15.0,7,11
2022-11-11,381.0,11.0,31.0,59.0,20.0,9.0,4.0,46.0,10.0,12.0,11.0,16.0,11.0,10.0,19,20.0,17.0,19.0,93,65.0,36.0,26.0,23.0,14.0,32.0,11.0,29.0,34.0,10.0,3.0,6,11
2022-11-10,441.0,15.0,22.0,49.0,17.0,5.0,2.0,23.0,14.0,16.0,1.0,8.0,18.0,9.0,17,20.0,29.0,11.0,108,48.0,29.0,16.0,14.0,6.0,30.0,14.0,29.0,23.0,3.0,14.0,5,11
2022-11-09,309.0,19.0,17.0,43.0,14.0,4.0,2.0,30.0,13.0,6.0,1.0,4.0,24.0,8.0,14,21.0,17.0,13.0,74,53.0,12.0,15.0,21.0,6.0,22.0,11.0,28.0,6.0,8.0,7.0,4,11
2022-11-08,324.0,12.0,19.0,52.0,6.0,5.0,5.0,22.0,11.0,10.0,9.0,6.0,22.0,10.0,12,20.0,26.0,8.0,78,51.0,10.0,18.0,31.0,6.0,21.0,17.0,28.0,11.0,3.0,1.0,3,11
2022-11-07,294.0,6.0,15.0,43.0,12.0,9.0,11.0,26.0,6.0,7.0,16.0,6.0,19.0,13.0,16,13.0,19.0,13.0,82,45.0,17.0,17.0,16.0,7.0,22.0,10.0,29.0,13.0,9.0,6.0,2,11
2022-11-05,424.0,20.0,35.0,67.0,18.0,17.0,10.0,56.0,20.0,20.0,7.0,17.0,28.0,29.0,22,22.0,34.0,6.0,137,31.0,32.0,38.0,17.0,9.0,28.0,22.0,42.0,39.0,11.0,20.0,7,11
2022-11-04,404.0,19.0,23.0,56.0,14.0,19.0,8.0,37.0,15.0,23.0,5.0,14.0,20.0,8.0,18,21.0,16.0,20.0,105,58.0,38.0,29.0,19.0,19.0,28.0,17.0,39.0,41.0,10.0,17.0,6,11
2022-11-03,375.0,10.0,22.0,42.0,18.0,6.0,7.0,21.0,8.0,14.0,1.0,13.0,32.0,8.0,20,18.0,23.0,13.0,86,58.0,28.0,21.0,23.0,8.0,30.0,11.0,40.0,24.0,6.0,6.0,5,11
2022-11-02,295.0,10.0,20.0,45.0,9.0,7.0,4.0,19.0,12.0,10.0,7.0,10.0,19.0,12.0,18,12.0,16.0,7.0,75,42.0,20.0,18.0,20.0,12.0,21.0,12.0,13.0,11.0,3.0,8.0,4,11
2022-11-01,294.0,15.0,33.0,49.0,27.0,10.0,4.0,48.0,10.0,23.0,17.0,18.0,17.0,24.0,32,24.0,27.0,6.0,103,75.0,37.0,26.0,30.0,12.0,26.0,16.0,33.0,35.0,10.0,14.0,3,11
2022-10-31,309.0,17.0,16.0,43.0,13.0,4.0,3.0,20.0,15.0,10.0,7.0,6.0,23.0,11.0,15,20.0,15.0,21.0,87,52.0,19.0,17.0,19.0,10.0,23.0,15.0,28.0,7.0,8.0,7.0,2,10
2022-10-29,393.0,17.0,34.0,68.0,23.0,14.0,13.0,43.0,20.0,20.0,0.0,14.0,18.0,28.0,19,25.0,22.0,21.0,113,71.0,45.0,31.0,44.0,13.0,30.0,12.0,41.0,27.0,5.0,10.0,7,10
2022-10-28,317.0,13.0,29.0,48.0,12.0,18.0,8.0,31.0,13.0,17.0,5.0,11.0,19.0,16.0,23,7.0,19.0,12.0,88,47.0,33.0,29.0,26.0,19.0,25.0,7.0,24.0,36.0,12.0,10.0,6,10
2022-10-27,413.0,13.0,21.0,50.0,15.0,6.0,5.0,36.0,15.0,7.0,1.0,18.0,20.0,13.0,24,17.0,21.0,14.0,87,50.0,20.0,15.0,24.0,8.0,22.0,6.0,34.0,21.0,6.0,9.0,5,10
2022-10-26,278.0,10.0,13.0,34.0,19.0,13.0,3.0,18.0,8.0,9.0,1.0,9.0,13.0,8.0,15,12.0,13.0,9.0,73,40.0,9.0,10.0,13.0,9.0,19.0,7.0,22.0,10.0,8.0,8.0,4,10
2022-10-25,307.0,12.0,25.0,53.0,12.0,10.0,5.0,20.0,13.0,11.0,12.0,8.0,30.0,11.0,19,18.0,14.0,14.0,94,44.0,21.0,12.0,21.0,8.0,23.0,11.0,32.0,11.0,7.0,6.0,3,10
2022-10-24,320.0,12.0,14.0,32.0,7.0,6.0,4.0,23.0,14.0,15.0,0.0,3.0,17.0,14.0,20,17.0,19.0,13.0,81,41.0,17.0,10.0,34.0,7.0,14.0,8.0,24.0,17.0,4.0,9.0,2,10
2022-10-22,351.0,15.0,33.0,45.0,17.0,12.0,9.0,32.0,13.0,15.0,1.0,21.0,13.0,28.0,28,25.0,22.0,13.0,117,73.0,33.0,29.0,34.0,15.0,34.0,10.0,43.0,35.0,12.0,12.0,7,10
2022-10-21,372.0,8.0,28.0,51.0,17.0,7.0,6.0,43.0,14.0,9.0,21.0,10.0,25.0,16.0,23,17.0,22.0,10.0,106,51.0,33.0,26.0,24.0,18.0,36.0,13.0,25.0,46.0,11.0,18.0,6,10
2022-10-20,403.0,11.0,23.0,46.0,14.0,6.0,2.0,18.0,21.0,21.0,1.0,18.0,25.0,8.0,20,18.0,20.0,8.0,88,44.0,30.0,23.0,18.0,5.0,22.0,16.0,25.0,15.0,3.0,7.0,5,10
2022-10-19,263.0,17.0,22.0,25.0,17.0,8.0,3.0,16.0,6.0,4.0,0.0,5.0,25.0,6.0,16,9.0,13.0,8.0,64,32.0,23.0,13.0,20.0,8.0,10.0,11.0,23.0,22.0,3.0,8.0,4,10
2022-10-18,318.0,13.0,12.0,35.0,12.0,4.0,5.0,20.0,11.0,10.0,8.0,13.0,24.0,5.0,14,13.0,13.0,5.0,70,45.0,27.0,16.0,26.0,7.0,24.0,7.0,20.0,23.0,5.0,4.0,3,10
2022-10-17,315.0,10.0,29.0,49.0,16.0,8.0,4.0,37.0,14.0,21.0,11.0,16.0,24.0,19.0,23,16.0,19.0,13.0,108,58.0,43.0,35.0,38.0,16.0,37.0,7.0,43.0,24.0,16.0,12.0,2,10
2022-10-16,347.0,9.0,16.0,43.0,23.0,6.0,4.0,25.0,5.0,9.0,20.0,8.0,14.0,15.0,15,11.0,8.0,10.0,67,34.0,15.0,14.0,15.0,7.0,23.0,5.0,22.0,18.0,6.0,10.0,1,10
2022-10-15,344.0,10.0,35.0,57.0,15.0,11.0,10.0,32.0,13.0,19.0,9.0,15.0,18.0,14.0,23,24.0,25.0,17.0,111,60.0,24.0,32.0,37.0,16.0,32.0,21.0,41.0,37.0,11.0,11.0,7,10
2022-10-14,334.0,14.0,22.0,45.0,9.0,9.0,4.0,40.0,13.0,17.0,8.0,9.0,18.0,17.0,16,9.0,19.0,15.0,98,44.0,28.0,31.0,18.0,10.0,20.0,16.0,33.0,26.0,6.0,10.0,6,10
2022-10-13,312.0,15.0,24.0,41.0,14.0,2.0,3.0,26.0,9.0,13.0,11.0,13.0,25.0,18.0,15,24.0,21.0,14.0,83,47.0,18.0,16.0,21.0,7.0,21.0,10.0,19.0,14.0,0.0,12.0,5,10
2022-10-12,289.0,11.0,17.0,33.0,11.0,4.0,7.0,22.0,13.0,10.0,1.0,3.0,15.0,11.0,19,14.0,19.0,16.0,71,32.0,24.0,12.0,19.0,9.0,24.0,13.0,26.0,9.0,5.0,8.0,4,10
2022-10-11,307.0,14.0,18.0,43.0,9.0,7.0,1.0,24.0,14.0,9.0,2.0,5.0,11.0,10.0,10,17.0,21.0,19.0,63,42.0,22.0,15.0,29.0,7.0,21.0,6.0,29.0,0.0,5.0,8.0,3,10
2022-10-10,288.0,13.0,22.0,49.0,16.0,9.0,7.0,47.0,13.0,16.0,5.0,19.0,29.0,21.0,19,11.0,31.0,19.0,101,54.0,34.0,27.0,38.0,10.0,32.0,13.0,32.0,15.0,9.0,14.0,2,10
2022-10-09,280.0,16.0,21.0,41.0,18.0,10.0,3.0,21.0,9.0,8.0,1.0,4.0,13.0,15.0,8,22.0,8.0,7.0,66,32.0,16.0,12.0,8.0,9.0,24.0,5.0,19.0,24.0,7.0,8.0,1,10
2022-10-08,362.0,10.0,48.0,47.0,9.0,18.0,7.0,36.0,19.0,26.0,11.0,9.0,30.0,23.0,18,30.0,28.0,14.0,106,31.0,33.0,29.0,30.0,11.0,36.0,18.0,40.0,42.0,8.0,17.0,7,10
2022-10-07,362.5,9.0,16.0,30.0,12.0,4.0,1.0,23.0,4.0,6.0,3.0,7.0,16.0,11.0,5,7.0,14.0,5.0,52,27.0,8.0,12.0,16.0,10.0,18.0,3.0,19.0,19.0,2.0,10.0,6,10
2022-10-06,429.0,13.0,17.0,34.0,18.0,4.0,2.0,27.0,10.0,12.0,9.0,11.0,26.0,12.0,14,15.0,29.0,14.0,85,42.0,16.0,14.0,17.0,3.0,29.0,12.0,28.0,23.0,3.0,6.0,5,10
2022-10-03,302.0,12.0,16.0,34.0,11.0,2.0,4.0,22.0,16.0,10.0,2.0,7.0,19.0,15.0,10,20.0,16.0,12.0,81,42.0,23.0,11.0,17.0,10.0,24.0,11.0,24.0,14.0,7.0,7.0,2,10
2022-10-02,207.0,10.0,12.0,24.0,6.0,3.0,3.0,9.0,13.0,3.0,13.0,5.0,12.0,5.0,13,15.0,10.0,6.0,50,28.0,13.0,2.0,5.0,1.0,16.0,6.0,15.0,12.0,4.0,5.0,1,10
2022-10-01,388.0,9.0,43.0,56.0,23.0,11.0,8.0,45.0,12.0,26.0,1.0,11.0,26.0,24.0,28,11.0,21.0,18.0,121,73.0,29.0,29.0,41.0,23.0,36.0,12.0,38.0,43.0,16.0,11.0,7,10
2022-09-30,323.0,13.0,32.0,44.0,17.0,7.0,8.0,50.0,8.0,19.0,12.0,13.0,20.0,9.0,22,17.0,15.0,9.0,95,52.0,35.0,32.0,19.0,17.0,27.0,21.0,25.0,25.0,11.0,10.0,6,9
2022-09-29,361.0,11.0,17.0,40.0,8.0,3.0,2.0,17.0,11.0,5.0,19.0,7.0,10.0,10.0,14,13.0,25.0,11.0,70,31.0,17.0,9.0,24.0,4.0,21.0,9.0,20.0,12.0,3.0,7.0,5,9
2022-09-28,284.0,13.0,12.0,26.0,9.0,6.0,3.0,12.0,14.0,8.0,0.0,5.0,13.0,10.0,17,16.0,12.0,5.0,74,37.0,16.0,14.0,25.0,8.0,14.0,6.0,24.0,8.0,8.0,2.0,4,9
2022-09-27,333.0,9.0,31.0,42.0,16.0,6.0,6.0,54.0,17.0,18.0,19.0,15.0,18.0,18.0,10,26.0,25.0,13.0,108,58.0,34.0,35.0,35.0,9.0,45.0,21.0,35.0,24.0,16.0,17.0,3,9
2022-09-24,368.0,17.0,36.0,44.0,24.0,9.0,9.0,41.0,15.0,23.0,11.0,14.0,21.0,25.0,13,14.0,30.0,21.0,113,77.0,30.0,23.0,40.0,15.0,24.0,12.0,40.0,30.0,9.0,7.0,7,9
2022-09-23,337.0,20.0,31.0,54.0,13.0,13.0,6.0,38.0,16.0,14.0,17.0,9.0,13.0,17.0,21,21.0,11.0,13.0,97,61.0,36.0,36.0,16.0,14.0,30.0,22.0,32.0,31.0,8.0,16.0,6,9
2022-09-22,318.0,11.0,21.0,41.0,6.0,7.0,6.0,20.0,10.0,11.0,2.0,6.0,22.0,12.0,10,25.0,21.0,11.0,96,32.0,26.0,19.0,17.0,8.0,29.0,12.0,25.0,7.0,4.0,9.0,5,9
2022-09-21,258.0,9.0,23.0,33.0,17.0,8.0,4.0,27.0,11.0,10.0,1.0,7.0,26.0,16.0,16,17.0,15.0,10.0,75,35.0,24.0,10.0,13.0,7.0,20.0,13.0,20.0,16.0,3.0,7.0,4,9
2022-09-20,269.0,10.0,16.0,28.0,12.0,8.0,6.0,17.0,6.0,8.0,5.0,11.0,20.0,8.0,13,14.0,21.0,13.0,95,36.0,18.0,14.0,20.0,8.0,14.0,14.0,19.0,13.0,3.0,11.0,3,9
2022-09-19,284.0,14.0,14.0,23.0,4.0,8.0,2.0,20.0,5.0,3.0,9.0,5.0,20.0,15.0,14,13.0,12.0,9.0,65,36.0,10.0,16.0,26.0,8.0,20.0,12.0,21.0,17.0,6.0,8.0,2,9
2022-09-17,323.0,13.0,38.0,44.0,15.0,14.0,6.0,50.0,19.0,23.0,17.0,13.0,14.0,21.0,19,24.0,21.0,16.0,98,54.0,19.0,32.0,34.0,15.0,28.0,13.0,29.0,31.0,9.0,7.0,7,9
2022-09-16,334.0,18.0,27.0,54.0,26.0,10.0,10.0,34.0,17.0,9.0,0.0,15.0,21.0,16.0,14,24.0,33.0,19.0,83,54.0,42.0,31.0,14.0,13.0,36.0,19.0,30.0,42.0,9.0,10.0,6,9
2022-09-15,361.0,6.0,21.0,35.0,12.0,5.0,1.0,37.0,11.0,6.0,8.0,8.0,18.0,17.0,15,8.0,10.0,13.0,80,42.0,25.0,17.0,32.0,4.0,35.0,6.0,20.0,12.0,1.0,7.0,5,9
2022-09-14,285.0,15.0,18.0,31.0,13.0,9.0,4.0,13.0,12.0,8.0,2.0,9.0,21.0,12.0,15,10.0,19.0,12.0,86,37.0,15.0,8.0,23.0,7.0,21.0,13.0,17.0,14.0,8.0,7.0,4,9
2022-09-13,331.0,13.0,23.0,46.0,19.0,6.0,2.0,25.0,12.0,7.0,1.0,6.0,26.0,16.0,17,15.0,28.0,19.0,78,42.0,24.0,21.0,18.0,3.0,19.0,8.0,32.0,17.0,5.0,10.0,3,9
2022-09-12,316.0,15.0,17.0,49.0,3.0,3.0,6.0,14.0,10.0,15.0,10.0,9.0,23.0,13.0,16,16.0,9.0,17.0,77,46.0,21.0,22.0,22.0,8.0,27.0,14.0,22.0,12.0,4.0,7.0,2,9
2022-09-10,335.0,21.0,27.0,54.0,22.0,8.0,9.0,30.0,18.0,19.0,9.0,8.0,17.0,23.0,25,29.0,28.0,16.0,117,55.0,31.0,23.0,31.0,16.0,46.0,12.0,35.0,41.0,8.0,10.0,7,9
2022-09-09,353.0,11.0,32.0,37.0,16.0,7.0,6.0,34.0,15.0,18.0,14.0,6.0,26.0,13.0,22,20.0,23.0,14.0,97,60.0,24.0,28.0,23.0,11.0,32.0,8.0,31.0,28.0,13.0,12.0,6,9
2022-09-08,357.0,13.0,19.0,41.0,8.0,1.0,1.0,25.0,12.0,12.0,13.0,12.0,13.0,10.0,20,25.0,18.0,6.0,88,50.0,16.0,14.0,29.0,8.0,25.0,17.0,29.0,17.0,6.0,7.0,5,9
2022-09-07,295.0,10.0,15.0,33.0,8.0,6.0,2.0,19.0,8.0,10.0,5.0,10.0,33.0,15.0,11,20.0,25.0,9.0,76,54.0,16.0,12.0,10.0,8.0,25.0,11.0,27.0,11.0,2.0,14.0,4,9
2022-09-06,275.0,15.0,17.0,31.0,10.0,2.0,3.0,15.0,16.0,7.0,5.0,9.0,28.0,14.0,11,15.0,15.0,8.0,61,35.0,13.0,17.0,13.0,4.0,12.0,10.0,24.0,20.0,8.0,8.0,3,9
2022-09-05,298.0,10.0,13.0,31.0,10.0,7.0,4.0,18.0,12.0,9.0,1.0,9.0,23.0,15.0,19,13.0,10.0,9.0,69,37.0,20.0,7.0,21.0,9.0,12.0,8.0,18.0,13.0,4.0,19.0,2,9
2022-09-03,353.0,19.0,36.0,48.0,14.0,15.0,10.0,58.0,14.0,22.0,12.0,16.0,26.0,19.0,23,23.0,28.0,12.0,131,69.0,28.0,32.0,42.0,10.0,36.0,16.0,33.0,24.0,7.0,10.0,7,9
2022-09-02,312.0,15.0,37.0,46.0,19.0,12.0,3.0,36.0,8.0,19.0,2.0,12.0,19.0,7.0,21,20.0,19.0,8.0,95,43.0,33.0,38.0,29.0,12.0,29.0,13.0,31.0,35.0,13.0,12.0,6,9
2022-09-01,353.0,9.0,16.0,49.0,10.0,3.0,3.0,25.0,8.0,13.0,1.0,7.0,17.0,17.0,17,22.0,25.0,16.0,75,53.0,19.0,13.0,36.0,6.0,27.0,7.0,29.0,12.0,3.0,7.0,5,9
2022-08-31,330.0,17.0,24.0,43.0,12.0,10.0,4.0,26.0,14.0,13.0,2.0,12.0,18.0,20.0,14,21.0,21.0,13.0,86,47.0,28.0,21.0,19.0,10.0,24.0,12.0,32.0,12.0,3.0,4.0,4,8
2022-08-30,319.0,9.0,22.0,45.0,5.0,8.0,3.0,30.0,11.0,11.0,2.0,16.0,15.0,14.0,12,14.0,22.0,10.0,83,51.0,18.0,20.0,22.0,10.0,17.0,10.0,25.0,15.0,10.0,7.0,3,8
2022-08-29,331.0,11.0,24.0,40.0,10.0,4.0,6.0,21.0,8.0,11.0,1.0,17.0,18.0,8.0,17,13.0,26.0,10.0,71,37.0,25.0,18.0,20.0,4.0,29.0,9.0,24.0,13.0,3.0,14.0,2,8
2022-08-27,394.0,11.0,36.0,59.0,10.0,9.0,7.0,45.0,14.0,15.0,1.0,15.0,21.0,16.0,36,24.0,25.0,22.0,113,54.0,53.0,28.0,31.0,11.0,35.0,11.0,30.0,26.0,14.0,14.0,7,8
2022-08-26,335.0,14.0,35.0,55.0,19.0,14.0,11.0,38.0,14.0,21.0,14.0,10.0,26.0,14.0,30,21.0,18.0,8.0,97,52.0,30.0,27.0,20.0,13.0,33.0,16.0,38.0,15.0,14.0,15.0,6,8
2022-08-25,358.0,15.0,30.0,34.0,5.0,6.0,4.0,28.0,17.0,14.0,8.0,8.0,26.0,12.0,18,25.0,22.0,13.0,88,44.0,22.0,13.0,24.0,6.0,20.0,10.0,25.0,13.0,5.0,10.0,5,8
2022-08-24,312.0,13.0,21.0,36.0,9.0,9.0,2.0,17.0,13.0,10.0,2.0,11.0,19.0,16.0,17,17.0,19.0,15.0,80,41.0,20.0,14.0,15.0,11.0,18.0,15.0,24.0,17.0,5.0,9.0,4,8
2022-08-23,322.0,11.0,20.0,50.0,14.0,4.0,3.0,27.0,7.0,13.0,1.0,7.0,26.0,16.0,20,23.0,28.0,11.0,82,49.0,22.0,24.0,23.0,13.0,27.0,14.0,28.0,7.0,0.0,5.0,3,8
2022-08-22,324.0,23.0,20.0,47.0,12.0,6.0,5.0,22.0,9.0,21.0,2.0,10.0,25.0,16.0,17,18.0,14.0,10.0,76,50.0,18.0,6.0,25.0,5.0,14.0,14.0,32.0,6.0,6.0,9.0,2,8
2022-08-20,380.0,18.0,33.0,66.0,19.0,5.0,13.0,39.0,13.0,12.0,25.0,18.0,24.0,23.0,28,9.0,31.0,22.0,122,54.0,37.0,34.0,33.0,12.0,34.0,8.0,36.0,27.0,15.0,14.0,7,8
2022-08-19,379.0,8.0,34.0,53.0,13.0,16.0,3.0,39.0,13.0,11.0,14.0,10.0,26.0,24.0,20,18.0,29.0,11.0,96,62.0,33.0,39.0,20.0,20.0,26.0,15.0,36.0,27.0,5.0,18.0,6,8
2022-08-18,333.0,15.0,26.0,48.0,6.0,5.0,2.0,27.0,12.0,7.0,4.0,3.0,24.0,21.0,20,26.0,24.0,7.0,108,58.0,25.0,20.0,38.0,10.0,27.0,7.0,7.0,18.0,8.0,7.0,5,8
2022-08-17,284.0,4.0,17.0,34.0,6.0,2.0,5.0,25.0,6.0,15.0,2.0,11.0,18.0,16.0,10,13.0,12.0,11.0,66,43.0,30.0,18.0,15.0,13.0,15.0,12.0,18.0,5.0,6.0,6.0,4,8
